Wavelength (nm)	Reflectance (%)
554.89	82.0361
555.02	82.0611
555.15	81.9273
555.27	81.6531
555.40	81.7635
555.53	81.9069
555.65	81.6216
555.78	81.3557
555.91	81.7776
556.03	81.8468
556.16	81.5643
556.29	81.5075
556.41	81.9082
556.54	81.8299
556.66	81.2818
556.79	81.3186
556.92	81.7515
557.04	81.5216
557.17	81.3472
557.30	81.6858
557.42	81.5639
557.55	81.3457
557.67	81.2534
557.80	81.1878
557.93	81.3926
558.05	81.4974
558.18	81.3112
558.31	81.2233
558.43	81.3180
558.56	81.2936
558.68	81.3057
558.81	81.1815
558.94	81.5294
559.06	81.6037
559.19	81.5007
559.32	81.4229
559.44	81.6668
559.57	81.4903
559.69	81.2219
559.82	81.0922
559.95	81.3573
560.07	81.3414
560.20	81.1230
560.33	81.3841
560.45	81.0984
560.58	80.9764
560.70	80.9892
560.83	81.0903
560.96	80.7702
561.08	81.2135
561.21	81.3817
561.33	81.0943
561.46	81.2225
561.59	81.4713
561.71	81.4140
561.84	81.0989
561.97	81.5191
562.09	81.5373
562.22	81.3299
562.34	81.2475
562.47	81.3638
562.60	81.2670
562.72	81.0813
562.85	81.2151
562.97	81.2198
563.10	81.2048
563.23	81.0399
563.35	81.0411
563.48	80.8643
563.60	80.9988
563.73	81.0164
563.86	81.0965
563.98	81.2589
564.11	81.1921
564.23	81.0531
564.36	80.8485
564.49	80.9114
564.61	80.9206
564.74	80.9607
564.86	80.8929
564.99	80.8874
565.12	80.9088
565.24	80.8178
565.37	80.8542
565.49	80.9206
565.62	81.2959
565.75	80.7460
565.87	80.6587
566.00	81.0419
566.12	80.8389
566.25	80.6775
566.38	80.9791
566.50	80.9758
566.63	80.7421
566.75	80.9389
566.88	80.7909
567.01	80.9396
567.13	81.1500
567.26	80.9319
567.38	80.9532
567.51	80.9168
567.64	80.8016
567.76	80.7011
567.89	80.9514
568.01	80.7762
568.14	80.7983
568.26	80.9161
568.39	80.8063
568.52	80.7390
568.64	80.8344
568.77	80.8292
568.89	80.8725
569.02	80.9768
569.15	80.8569
569.27	80.6838
569.40	80.7246
569.52	80.7290
569.65	80.7926
569.77	80.9917
569.90	80.8694
570.03	80.9674
570.15	80.9423
570.28	81.0585
570.40	80.9446
570.53	81.1444
570.66	81.1306
570.78	81.2170
570.91	80.9396
571.03	80.9142
571.16	81.0267
571.28	80.8844
571.41	80.8430
571.54	80.8084
571.66	80.7895
571.79	80.8002
571.91	80.7574
572.04	80.4610
572.16	80.5922
572.29	80.6241
572.42	80.6566
572.54	80.6168
572.67	80.8744
572.79	80.8498
572.92	80.8384
573.04	80.9215
573.17	81.2440
573.29	80.9487
573.42	80.8125
573.55	80.8707
573.67	80.8333
573.80	80.7410
573.92	80.7992
574.05	80.8449
574.17	80.8202
574.30	80.8049
574.43	80.5703
574.55	80.7188
574.68	80.7258
574.80	80.7749
574.93	80.7174
575.05	80.8652
575.18	80.7827
575.30	80.6787
575.43	80.7205
575.56	80.7359
575.68	80.8602
575.81	80.8258
575.93	80.9597
576.06	81.0483
576.18	81.1198
576.31	80.6824
576.43	80.7393
576.56	80.8015
576.69	80.7768
